V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
0.295789173,0.274476002,0.170329462,0.16502615,0.215114794,0.290582755,0.185073921,1.60855271,0.286112061,1.436220424,1.911758246
0.168848966,0.221870498,0.204531256,0.225098592,0.210480975,0.135045529,0.190344282,0.394575784,0.998465889,0.365855939,0.733562794
0.28982978,0.333500404,0.259755074,0.927459698,0.428451163,0.868871605,0.515327428,1.660920817,0.863050899,0.825932235,1.955679774
0.169976158,0.155783881,0.146782714,0.23164793,0.155441007,0.200236884,0.168721441,0.321669021,0.218330182,0.198191326,0.522247954
0.525704929,0.373446348,0.217692707,0.2158857,0.255199245,0.377936748,0.347302977,0.919030767,0.753128425,0.546928996,0.679938365
0.18622773,0.159189847,0.161818318,0.205135423,0.178844819,0.167684622,0.225789967,0.601752743,0.212028707,0.246273978,0.249226044
0.314160218,0.262619803,0.32443908,0.293800794,0.277340985,0.266567022,0.288650234,0.671002825,0.236855278,0.326086182,0.51938243
0.340269571,0.133794844,0.30116068,0.302169669,0.440052973,0.390386671,0.651752233,1.621768703,1.343412491,0.887854158,0.850155013
0.57487505,0.266835742,0.377488402,0.259723481,0.48507956,0.477568951,0.646332452,1.663565376,0.776622435,1.299536603,1.42251318
0.315154338,0.297957677,0.191829556,0.268559225,0.363593984,0.173997069,0.228298166,1.643720188,0.546565151,0.459193603,0.543203898
0.230362973,0.183250344,0.29169863,0.239839781,0.182881413,0.320829667,0.310506396,0.704611652,0.127862734,0.648600956,1.19037518
0.241836458,0.300241818,0.190987925,0.188852655,0.295267968,0.163492311,0.225884904,1.951465367,0.286966928,0.334483011,2.156613363
0.266528655,0.139257165,0.370646708,0.361157956,0.491068333,0.29183998,0.535653096,1.595652085,1.584256725,1.997920146,1.167369711
0.20875165,0.194691644,0.203710911,0.21762294,0.176177704,0.194360056,0.145385509,0.431751638,0.304274255,0.744631664,0.423548387
0.226132655,0.188265084,0.175274885,0.235452225,0.207797711,0.342834193,0.380105394,0.920869737,0.624760036,1.704659618,1.967754962
0.276332748,0.236444893,0.308303556,0.440235326,0.256457653,0.43016975,0.298301928,1.073792949,0.31549589,1.751565506,2.053911146
0.17288484,0.237713717,0.221923424,0.264094567,0.312584919,0.33512325,0.172805823,0.735409492,0.376780378,0.47561561,0.709147191
0.192923159,0.209832594,0.221279377,0.245442534,0.178271552,0.158575644,0.318133713,0.38875272,0.452860202,0.315727163,0.361608437
0.173487315,0.257206043,0.238383393,0.320627066,0.299293691,0.47239605,0.341938217,1.479962252,0.195609267,1.571135979,1.185223136
0.138159537,0.180154434,0.165830896,0.172022842,0.165683188,0.160252515,0.157743582,0.177454743,0.200055476,0.156056094,0.414854421
0.361788936,0.274147816,0.248507129,0.305343103,0.39989044,0.259128422,0.263131501,0.615682527,0.748414032,0.501741459,0.568971312
0.391758266,0.245039951,0.342130493,0.259868023,0.294285273,0.285367068,0.302565519,0.818062527,0.686303481,0.51643699,0.32665272
0.267314589,0.271736192,0.234811038,0.241454115,0.261648139,0.264918542,0.336617387,0.402232809,0.269689897,0.205894118,0.306856627
0.235973221,0.153015808,0.161082021,0.288931307,0.212071528,0.217142192,0.161756951,0.124484307,0.402662008,0.296869564,0.528722486
0.192616587,0.402692061,0.326949609,0.181652351,0.350326185,0.267159467,0.701085873,0.09712151,0.084869068,0.102763331,0.068981888
0.154088525,0.251814158,0.213997707,0.262351152,0.192340042,0.347115696,0.261957433,1.206570051,0.58154703,0.397806324,1.451999175
0.154132026,0.196872738,0.160805858,0.213333869,0.160867797,0.191544578,0.237719555,0.387856316,0.260623302,0.499505643,0.466065704
0.184637273,0.173721746,0.184355428,0.194531251,0.197054211,0.191202962,0.179124678,0.55709832,0.114088783,0.328709757,0.196227495
0.463825616,0.587979671,0.551947091,0.497421047,0.454285222,0.695459947,0.791974263,1.841686193,0.423793872,1.04694531,1.948453126
0.185333098,0.185324834,0.188926668,0.241342318,0.186676629,0.191744964,0.273184551,0.528560708,0.216175864,0.26786488,0.138952104
0.504504178,0.602431619,0.466054476,0.285586678,0.257143893,0.358410359,0.543093327,0.807404292,0.964586428,1.073850994,0.771099004
0.189620789,0.217126888,0.231484055,0.178712688,0.187588017,0.249695715,0.141437109,0.627947234,0.347019293,0.335842885,0.546377884
0.24304791,0.215230687,0.164654944,0.177990541,0.186261862,0.247769314,0.198909195,0.496801371,0.35391704,0.605439214,2.985955721
0.219027941,0.194585222,0.176630242,0.282156719,0.186162523,0.299769814,0.312906054,0.399334219,0.694754718,0.354769174,0.307164097
0.322778591,0.280820176,0.299794963,0.388785736,0.282529279,0.579307844,0.260410125,0.98980139,0.486844412,0.25100626,0.558353945
0.193042261,0.256722553,0.254358381,0.282032568,0.323524942,0.38685026,0.359753201,0.667173691,0.416580695,0.571181963,2.399390491
0.320868634,0.339583536,0.256969123,0.329881305,0.414012666,0.232358266,0.331855337,0.497678383,0.459906267,0.475258694,1.733994304
0.254743543,0.214175371,0.214246133,0.240997783,0.248074623,0.21798174,0.350803032,1.881719283,0.391890353,0.970006074,1.625342864
0.283248876,0.286335567,0.283541567,0.181666755,0.43424309,0.292608486,0.204238842,0.637323078,0.41704418,0.408586537,0.477099951
0.215814284,0.238362249,0.172461767,0.278806066,0.193854707,0.219302606,0.250115358,0.789566259,0.306013489,1.069932828,1.956901398
0.325878638,0.193315493,0.295387108,0.236014293,0.403676137,0.217574211,0.229302701,0.343721814,0.359913139,0.386791797,0.583220828
0.298802928,0.241848705,0.207908605,0.358012615,0.382791956,0.273645785,0.256153304,0.375391454,0.61225275,0.661423105,1.941810659
0.244032862,0.150237352,0.134656739,0.194824099,0.191756426,0.188230289,0.141673155,0.645460291,0.228077036,0.258977234,0.515976607
0.429419721,0.322428738,0.354755615,0.336478915,0.313385233,0.461866821,0.284705759,2.887134188,0.744056532,0.438365319,2.206484217
0.171157684,0.151685603,0.223738237,0.166362655,0.166402828,0.26072902,0.21438792,0.360888388,0.236577022,0.594087992,0.396939015
0.141364797,0.161726933,0.156179834,0.191767619,0.170027136,0.18555531,0.260001916,0.263702099,0.202342532,0.514148903,0.572612128
0.493978473,0.336283468,0.240177337,0.437361013,0.636702876,0.773326564,0.465735582,1.166492402,0.384276811,1.157787509,1.050092811
0.127919633,0.206830133,0.198349407,0.135473002,0.172494701,0.121161518,0.114947854,0.095089172,0.0889395,0.09930136,0.065059557
0.255300593,0.249974284,0.331025406,0.225552287,0.260709192,0.503978532,0.441502507,0.096792196,0.629678861,0.102232625,0.071004613
0.252869499,0.304505632,0.216063602,0.310156606,0.316373332,0.252742238,0.451409375,0.40445333,0.594609972,0.260251802,2.273862288
0.152087956,0.159751679,0.148841971,0.138428715,0.204048683,0.136511734,0.154679378,0.290414763,0.264493613,0.53897007,0.244477423
0.265020239,0.244487744,0.244189342,0.39442404,0.203041059,0.50845369,0.233167243,0.543245161,0.563552534,0.314851812,1.697174734
0.210831477,0.179246212,0.322952874,0.286996093,0.266482228,0.349514318,0.521799048,1.861093652,0.67101803,1.806891235,1.431929208
0.324135549,0.346923392,0.231038713,0.188591445,0.256255701,0.352800408,0.823170745,2.018980743,0.674765287,1.000566073,2.440784949
0.405673614,0.26353164,0.194564956,0.241225415,0.380269548,0.399058848,0.304900417,0.904595088,0.703421858,1.048800113,0.675913426
0.162991379,0.198614953,0.189350862,0.259063839,0.328036903,0.213746245,0.207805433,1.779029595,0.397941903,0.472368527,1.72550693
0.493338196,0.371795909,0.26751209,0.795396876,0.400183926,0.313964653,0.38040456,1.50089087,1.047685348,0.493108113,1.432559833
0.510190702,0.413502961,0.161309914,0.710508624,0.343008427,0.337296683,0.397704413,0.660685611,0.850797083,1.68677544,2.32255113
0.295995513,0.418618441,0.432711379,0.465404313,0.335389094,0.628976005,0.217247792,0.812911482,0.409148418,0.812443612,2.268047402
0.230349322,0.265999733,0.156905475,0.277478058,0.241778408,0.27886582,0.304005265,1.794125393,0.492834077,0.366572786,2.062000695
0.63548984,0.526069322,0.576474525,0.487318715,0.515092096,0.620962107,0.635798563,0.72570476,0.883196706,1.239396452,0.720922495
0.189583891,0.185692891,0.204225201,0.241328208,0.206919924,0.219554387,0.171421481,0.26860027,0.215068575,0.358367228,0.316084594
0.161472714,0.137991985,0.15850533,0.150619029,0.132688667,0.140255245,0.186526401,0.303770023,0.225295188,0.439090619,0.430842643
0.316253132,0.269029818,0.267728027,0.329966214,0.280662207,0.436057531,0.413459181,0.514700182,0.420599817,0.790870489,0.992078394
0.180864712,0.366917136,0.233385725,0.18037931,0.227978888,0.213645336,0.256618172,2.220185089,0.439271111,0.338723352,0.6859384
0.148307738,0.265642854,0.213932749,0.210485799,0.265985185,0.223473726,0.26087877,1.583597551,0.456068357,0.675175779,0.5688397
0.166146622,0.188572466,0.160526459,0.178541358,0.155362336,0.25813135,0.109467653,0.689676065,0.29262204,0.44339566,0.436204019
0.224957437,0.182464288,0.301356309,0.327533152,0.191424211,0.241497145,0.479758164,1.487441142,0.199509801,0.822290237,2.257307288
0.29980636,0.313718631,0.387503334,0.265111858,0.355633547,0.208907933,0.245842112,0.935670861,0.28559596,0.507851585,2.328168926
0.132079346,0.18635753,0.226097885,0.217897433,0.331199726,0.265261618,0.200947492,1.857868513,0.31160053,0.410785012,0.697168418
0.19079375,0.228987182,0.197994275,0.234733998,0.181221946,0.229497178,0.166190571,0.567246813,0.185910675,0.336355204,0.414074894
0.323730425,0.320497761,0.144433618,0.349758423,0.183313083,0.156799008,0.331279507,2.2045964,1.553119081,0.557539459,2.15721138
0.413498181,0.26420776,0.236337242,0.472910471,0.328617947,0.288674292,0.466798003,2.450165102,0.741210279,0.647181901,1.325914684
0.26057691,0.299401253,0.285226361,0.312357189,0.283989287,0.31718278,0.194672301,0.580076713,0.510295088,0.566916431,1.619605028
0.167452515,0.272377231,0.221197239,0.166794257,0.21685042,0.183757752,0.328641208,1.999228395,0.249566806,0.126184904,0.822377373
0.216887722,0.16628879,0.209312512,0.16549167,0.145488555,0.146030241,0.311357162,0.435740517,0.115134496,0.380889886,0.486074392
0.219357378,0.25771244,0.194238024,0.217118345,0.264128978,0.205095759,0.247032104,0.153504902,0.2533109,0.120886435,0.186212039
0.207084813,0.313706327,0.254369338,0.289388349,0.304025419,0.237449395,0.36268092,0.547685128,0.277525644,0.55442562,2.309302219
0.184879363,0.140083303,0.143068003,0.186089182,0.175843652,0.186483675,0.118098985,0.439754013,0.335885551,0.359933744,0.416918915
0.192422815,0.225527143,0.213864896,0.278328015,0.240653046,0.187381989,0.233777995,0.440844991,0.35304601,0.610739872,1.021759273
0.173556438,0.236189205,0.149731781,0.241183237,0.269802352,0.181181558,0.12981478,0.248846258,0.26665894,0.495717037,0.445477797
0.238151455,0.167736842,0.231158897,0.332308589,0.263116135,0.24963391,0.257727268,0.389234076,0.195110194,0.561512246,0.518585399
0.175742229,0.234741033,0.242985123,0.319488736,0.24984596,0.344701624,0.260890156,0.251223851,0.416931926,0.529057062,0.40635625
0.156760803,0.145924621,0.144843871,0.239615859,0.172600081,0.160530109,0.156010291,0.258414684,0.12937004,0.236206367,0.352823924
0.317284156,0.249554453,0.173363406,0.327318664,0.262382301,0.188879018,0.394870686,1.207690969,0.309347314,0.738280226,0.759104034
0.340580489,0.285294055,0.184433273,0.253721446,0.167367157,0.248446905,0.366977383,0.678973875,0.98984162,0.686695606,1.864751765
0.200317534,0.174729653,0.188883539,0.246725199,0.163586669,0.199645512,0.179718811,0.337040586,0.224933412,0.222390323,0.18596609
0.194932271,0.172927838,0.147072412,0.151144084,0.130952728,0.20127828,0.2804312,0.390283548,0.287474898,1.359569784,2.719868892
0.208194013,0.309727563,0.219973272,0.24555061,0.214705255,0.209486061,0.185200297,0.319373877,0.735239229,0.609334433,1.92147846
0.283002431,0.20209819,0.184221187,0.401041421,0.175269978,0.207068425,0.323831552,1.780125361,0.28586431,0.562172757,1.423438548
0.158617187,0.142996513,0.170989559,0.146953684,0.200449943,0.164339401,0.212561486,0.273727639,0.232759802,0.343777105,0.426027508
0.183957505,0.268175816,0.220976964,0.231700313,0.200067336,0.209267738,0.41028729,0.849281066,0.482496474,0.445858692,1.966649375
0.265291234,0.220367097,0.225179628,0.200316541,0.160532074,0.156334811,0.225146083,1.639522663,0.291135397,0.606516082,0.682524838
0.222969921,0.142606503,0.290742518,0.16121649,0.224049949,0.429102612,0.322216124,0.747848511,0.289608311,1.70004432,1.12948485
0.268308103,0.300822154,0.241897878,0.231030999,0.269685752,0.24464413,0.313024129,0.283577293,0.244434473,1.024601144,0.279092288
0.195858935,0.227838006,0.231746461,0.240110222,0.224013092,0.22273605,0.193490115,0.507290962,0.266827357,0.533655062,0.550942109
0.257168916,0.163194981,0.186324119,0.174018082,0.180027896,0.272717071,0.174717114,0.270265316,0.313564156,0.511026019,0.300053587
0.304851453,0.229809967,0.270335782,0.175689909,0.170174179,0.270851684,0.153399381,0.362833498,0.245270659,1.844815704,2.6242503
0.396951444,0.291011403,0.190788648,0.183657122,0.265372152,0.255384239,0.253657265,0.498080075,0.273131438,0.486371727,0.874556267
0.186539197,0.201909075,0.207869757,0.160853799,0.220114843,0.164809949,0.198839173,0.37621056,0.280945375,0.578059143,0.594036834
0.234854944,0.226408068,0.18007779,0.161504415,0.161950573,0.238064353,0.214260626,0.560902287,0.522700467,0.345106301,0.747063555
0.154322649,0.163660111,0.177590015,0.210819179,0.174800018,0.158386731,0.190396539,0.281460203,0.241430405,0.363089032,0.583853609
0.160898433,0.14625432,0.177330336,0.156443832,0.218894462,0.154703952,0.26398646,0.462525025,0.264370655,0.370119713,0.370578019
0.654332605,0.605575603,0.350644485,0.399771033,0.434791285,0.372186442,0.422842144,2.370026305,0.602101825,1.278559429,2.175100947
0.218694952,0.280231725,0.213385364,0.288305089,0.138507298,0.23552739,0.161137553,0.615449468,0.406568434,0.301256567,2.141387328
0.315112036,0.415282811,0.311021902,0.226719514,0.279611293,0.352831263,0.480588727,0.674879844,0.353144522,0.526207912,0.519388908
0.306418742,0.293443473,0.288410642,0.165843887,0.302145443,0.390413133,0.412846235,1.115443976,0.898550024,1.827323094,0.44121511
0.239924193,0.228285027,0.182000588,0.340484648,0.213786445,0.224838735,0.411674786,0.354423339,0.339672915,0.355126838,0.24512447
0.171322974,0.282484888,0.259384415,0.272461892,0.220220843,0.312410202,0.395921556,0.998272041,1.101257866,0.811650986,1.444142123
0.232676182,0.182366046,0.151567407,0.20160099,0.167504769,0.18215016,0.182923038,0.555649842,0.330424947,0.129828712,0.352911946
0.289883206,0.331362661,0.320911198,0.330535217,0.180715941,0.446148567,0.181638745,0.854085106,0.463365767,2.60760562,0.943963975
0.218509079,0.193602281,0.203371881,0.490429586,0.1345577,0.695651108,0.10811311,0.091741596,0.866673124,1.006147909,0.065549943
0.184726929,0.147580318,0.157380426,0.243469408,0.163729953,0.277795058,0.274135338,0.650537543,0.486882369,0.525616715,0.545314016
0.169205326,0.240325392,0.187456859,0.162499271,0.178014427,0.267763545,0.331702004,0.403488511,0.464932357,0.618219584,1.695676409
0.167922393,0.166112694,0.170352619,0.190106413,0.168680987,0.198002561,0.182893022,0.594607944,0.196761003,0.665026101,0.728303833
0.312096284,0.237085447,0.336552316,0.459000359,0.420826345,0.501621347,0.270861324,2.241694657,0.139062196,2.37944336,0.737737629
0.202648469,0.15804076,0.151572416,0.21100638,0.219146622,0.206772506,0.316447561,0.450450327,0.160015612,0.507913626,0.277079572
0.191875895,0.176645364,0.188857458,0.185518091,0.232526565,0.217945955,0.27546559,0.529770942,0.431788451,0.434192391,0.391932332
0.23700029,0.253542308,0.162181328,0.314226199,0.276211641,0.234544732,0.227104102,1.176488309,0.230467395,1.751925285,0.67170804
0.292985109,0.264605656,0.352931889,0.443260077,0.296555194,0.256387301,0.375924856,2.340413824,0.469603346,0.576003357,0.634736564
0.192550652,0.27201861,0.246206273,0.343706079,0.375834752,0.396433802,0.419062273,1.089967356,0.42992881,1.200406636,2.229902469
0.274440632,0.348780722,0.255499314,0.50292553,0.21161141,0.400330855,0.378968234,0.767201979,0.707788188,0.661201418,1.813847267
0.220997428,0.164867074,0.201899734,0.225054214,0.230336532,0.155343783,0.242352376,0.364917461,0.30353084,0.431069881,0.326962765
0.146201305,0.148302329,0.175009732,0.179287692,0.135233615,0.138780104,0.138461553,0.297753776,0.161512538,0.350058105,0.194903121
0.192438669,0.190580664,0.181955541,0.193657544,0.212437288,0.243128394,0.377448663,1.778429838,0.330256303,1.614085255,0.581086022
0.18690626,0.254572403,0.253764364,0.281525918,0.241565767,0.282719756,0.270711792,0.309325107,0.212502971,0.533923209,0.230135396
0.212831196,0.206321456,0.257056949,0.439590983,0.361036695,0.449595258,0.176620434,1.658769875,0.429749733,1.677983441,0.820694851
0.539674553,0.298854061,0.316840234,0.249583318,0.626445142,0.32768804,0.245596969,1.755133647,0.71856013,1.514391788,2.000790402
0.259262546,0.203185852,0.164469766,0.191672059,0.143524896,0.173935882,0.222155182,0.20200269,0.304580909,0.391353108,0.100980238
0.209394744,0.158125052,0.184780972,0.282168996,0.186759826,0.204919732,0.272000128,0.295248238,0.340681174,0.600171304,0.799963876
0.157041694,0.173054765,0.172561292,0.182320422,0.171441151,0.152608706,0.196240625,0.413755817,0.124869731,0.295706711,0.269443781
0.329912341,0.363736601,0.390988336,0.380446903,0.321220461,0.484792835,0.522772299,2.048980247,1.540227411,1.379139822,1.84826368
0.148346669,0.176422267,0.154407579,0.213455682,0.186054519,0.206304041,0.16930664,2.069258855,0.530316021,0.299189847,0.637433751
0.164996592,0.164157968,0.146418374,0.230423803,0.184554283,0.191575096,0.181759867,0.354495383,0.359013588,0.698963454,0.381668193
0.189081966,0.167575221,0.143537636,0.227108209,0.289510639,0.198820524,0.237340039,0.75699521,1.413754381,0.281254382,0.699098944
0.23073048,0.197543986,0.207824531,0.260094696,0.240421594,0.233403965,0.24499995,0.232754196,0.320018412,0.281931779,0.210678541
0.165402213,0.177979027,0.20044296,0.184177608,0.218781459,0.218141228,0.201307716,0.352435759,0.213188347,0.41358127,0.344598353
0.189074465,0.130227358,0.137155248,0.219941646,0.184210376,0.150849156,0.16830484,0.412273413,0.106729177,0.211011577,0.319077322
0.275277892,0.227256178,0.17543727,0.163468551,0.148341415,0.332465601,0.201798195,0.764026947,0.383399094,0.340154469,1.724026775
0.276421141,0.204688485,0.19611854,0.206725755,0.188982973,0.230286885,0.259023088,0.336055441,0.243504015,0.233888043,0.245421229
0.155761984,0.368344307,0.313044351,0.280930468,0.271713998,0.442338028,0.182516037,1.898728399,0.189039133,0.651684705,1.707761746
0.338560904,0.327896959,0.27465017,0.476880547,0.412598241,0.405578128,0.473102251,1.871335306,0.431294474,0.916234397,1.083883007
0.315664545,0.360455161,0.400104721,0.272094739,0.391139822,0.559743184,0.448913962,1.859218063,0.701688609,0.570336502,1.4346439
0.22993339,0.454802833,0.360962495,0.524473925,0.278365047,0.756969585,0.326978799,0.904440114,1.562484551,1.190650304,1.610831652
0.242719182,0.175492595,0.188115375,0.216342115,0.300014019,0.222645524,0.328455717,0.473695317,0.177117548,0.460715455,0.239155109
0.151108694,0.290203567,0.228673377,0.307780714,0.376240425,0.286045735,0.40629224,2.019011109,0.606573621,2.012511924,1.492454358
0.152047372,0.176651856,0.160711517,0.200105832,0.275381418,0.250368794,0.180059464,0.271530102,0.351844714,0.283993215,0.663986037
0.259735088,0.209837215,0.227442335,0.214832314,0.204819646,0.254776631,0.289443337,2.105814375,0.347335445,1.246832796,0.812963932
0.277411334,0.241216605,0.242699463,0.237851722,0.212044605,0.471748648,0.176201309,0.341842653,1.31854221,0.755156532,1.543515746
0.183065153,0.245110198,0.170064048,0.231058807,0.194418295,0.194393255,0.204390911,0.639998319,0.217650095,0.493614935,0.661240122
0.271273631,0.299780791,0.286993517,0.306978229,0.301086758,0.276322404,0.356123287,0.347050772,0.330155807,0.361895502,0.536327385
0.474389478,0.533621942,0.534860428,0.571829324,0.584397709,0.394100579,0.631806192,1.392383134,0.401032386,0.854645604,1.571155395
0.260300309,0.242789684,0.17184486,0.200772388,0.306745532,0.165651233,0.205068661,0.530866644,0.394417515,0.249562369,2.143130586
0.165040479,0.376816756,0.440708458,0.258552438,0.312088316,0.194733712,0.220750091,1.651843522,0.878788719,1.537783153,1.965618111
0.139619832,0.152070035,0.142079471,0.225017408,0.257952085,0.223657625,0.229041521,0.572426237,0.206578328,0.441754004,0.442628875
0.37247695,0.394444727,0.296830614,0.587134597,0.378268792,0.653312974,0.580396257,1.207422373,1.337461097,1.6312427,2.076742185
0.207056191,0.337261114,0.19320253,0.363801368,0.664334597,0.316416401,0.409219448,1.374305484,0.409980425,1.382454589,0.849907506
0.351364029,0.43403439,0.283991561,0.50497849,0.655585396,0.54103693,0.489318391,1.61407235,1.116379487,0.617672834,1.387036296
0.213827298,0.319784075,0.137372089,0.252087169,0.147739601,0.32938211,0.365888154,2.263700441,0.762870125,0.668253074,0.555887506
0.20924398,0.251502953,0.183427654,0.17726268,0.192226795,0.252803652,0.231694689,0.384811035,0.170157926,0.163585057,0.24262637
0.277407853,0.171310438,0.178503238,0.293513392,0.224959063,0.277057894,0.330973875,0.387969714,0.376330788,0.73614427,0.389696041
0.217076744,0.160622497,0.193799603,0.222350643,0.205201274,0.167196676,0.133994824,0.787402666,0.303722469,0.669682483,0.502567155
0.297298644,0.255287413,0.255505707,0.239977466,0.14799412,0.313905897,0.416156787,0.919608211,0.472078337,0.836249006,1.006181572
0.152494307,0.183995384,0.174737481,0.185978859,0.135987574,0.16201851,0.169017346,0.760078672,0.152121428,0.330698594,0.143099294
0.380084593,0.267960209,0.193495884,0.334290227,0.23682443,0.927835834,0.451245615,0.91143646,0.71738319,1.511888583,1.791767876
0.184329902,0.303146192,0.183376459,0.236827706,0.390168335,0.401300234,0.326804877,0.861723002,0.547433551,0.905004241,1.415489278
0.375817596,0.25799412,0.375040514,0.156010282,0.259978484,0.354811476,0.513063845,1.44255072,0.974851298,1.862527332,0.071071754
0.417735905,0.225856189,0.256879142,0.217759283,0.3851246,0.424292035,0.489375593,1.761389545,1.091432469,0.906007723,2.055038049
0.267487436,0.36490619,0.252861594,0.294852749,0.308747091,0.251973306,0.324930985,2.080627744,0.331021344,1.970803843,0.971018129
0.263844283,0.232333075,0.200200491,0.297895667,0.232294055,0.306364345,0.259563028,0.315231592,0.308860286,0.448365286,0.688054204
0.271984628,0.167360519,0.172020242,0.199468697,0.15369597,0.158427717,0.207077972,0.475045906,0.196400753,0.387690623,0.355933468
0.240675058,0.383617884,0.435385575,0.175913389,0.398409229,0.43149715,0.785198333,0.582373091,0.805846874,0.410895115,1.483534959
0.169842445,0.164969026,0.163354851,0.179575377,0.175887884,0.147207225,0.124951139,2.254055293,0.30417108,0.391240345,0.260776091
0.180762061,0.256389329,0.215180204,0.187361506,0.267646913,0.149979553,0.312700305,0.424093984,0.38827806,0.766527965,0.376618806
0.160120445,0.213955515,0.144569879,0.144348047,0.184513014,0.142723582,0.204850749,0.250740048,0.162756609,0.24350434,0.233668852
0.311060904,0.207380557,0.297486587,0.24935036,0.360836707,0.284013298,0.553869508,2.248531838,1.138852255,1.524492473,1.930064171
0.362588897,0.292293562,0.541574009,0.253650966,0.401624654,0.2493253,0.425678895,1.785297178,0.342592026,1.446033488,1.790966362
0.179675591,0.184037761,0.21554671,0.197501881,0.2597613,0.291005156,0.205138318,1.888401872,0.38927589,1.270775019,1.026332477
0.502791532,0.322951366,0.397344925,0.529039203,0.520680514,0.657365484,0.594071647,0.855929383,1.519967527,1.670672001,2.206778128
0.405412632,0.155106441,0.164659458,1.10201135,0.145771494,0.383928803,0.249436428,1.467334933,0.994094425,1.659128864,2.660832679
0.21057663,0.143485957,0.199829604,0.153765277,0.188163126,0.181710087,0.180126351,0.724502637,0.226260971,0.48910383,0.63330977
0.3445989,0.309132431,0.302254128,0.260509326,0.304070716,0.453339637,0.713467324,1.005896807,0.717073656,1.72953657,1.295933947
0.175493525,0.209540727,0.207041743,0.244493068,0.196293998,0.188139299,0.226039017,0.427329218,0.131536062,0.602968018,2.729134506
0.155131168,0.161476313,0.138619474,0.146478884,0.169779129,0.175510108,0.135900784,0.150231519,0.223129077,0.265825658,0.547796213
0.331851404,0.323396104,0.237625226,0.279416343,0.198663921,0.243193174,0.373082092,0.772876424,0.196796344,0.613345166,0.366337077
0.165778519,0.285012146,0.157379611,0.17348464,0.253143128,0.167558588,0.359568739,0.680376288,0.839726882,0.328825484,1.905950738
0.326884722,0.248962923,0.227214193,0.163437192,0.238658546,0.260348576,0.399590013,1.75148287,0.93747558,0.632519618,0.732478164
0.212042975,0.261953851,0.287896604,0.250462631,0.433686247,0.444636088,0.660972583,1.536964912,0.2718307,0.460669498,2.743870155
0.305536735,0.494480647,0.183988778,0.274257709,0.338458924,0.487809904,0.424916709,1.797650677,0.881779005,1.932855807,1.812536509
0.165024083,0.205860538,0.15951892,0.162627089,0.136065925,0.250184226,0.276734623,0.32907098,0.349283134,0.52358445,0.71337039
0.408948723,0.351921545,0.26619433,0.207203933,0.508270949,0.394546042,0.336982062,1.223007794,0.361984376,0.285792192,0.97801847
0.154935251,0.168231403,0.172910821,0.157636415,0.186431797,0.243984697,0.236787867,0.416845398,0.181583353,0.292521662,0.274119297
0.169317729,0.135187099,0.152357661,0.186462382,0.164860994,0.182805743,0.142575419,0.231513858,0.152995729,0.277905084,0.401019798
0.323613202,0.424563198,0.354886517,0.404898195,0.363855002,0.366661865,0.437521452,0.259063531,0.478477735,0.502901427,0.506632751
0.318971143,0.291525823,0.29556825,0.30875992,0.399644065,0.380175674,0.378430723,0.767931815,0.403905229,1.065067144,1.101791411
0.235242027,0.264990646,0.295375537,0.183972521,0.345812624,0.217259814,0.257542278,2.250554942,0.215342297,0.506974427,0.470951798
0.263829057,0.317491166,0.22376001,0.24987391,0.255992143,0.247397439,0.273410729,0.285364167,0.272750108,0.343479419,0.420338628
0.453950659,0.334917973,0.412225956,0.435359276,0.339822175,0.334209753,0.227083014,1.85477769,1.247392411,1.026491973,2.396737064
0.167913605,0.222015555,0.163451278,0.18374604,0.130815341,0.273605916,0.282935294,0.225743767,0.506396158,0.67167392,2.253947196
0.604676589,0.545463982,0.458463741,0.416932209,0.344467787,0.570906887,0.658826476,1.713270113,0.863001695,1.714045902,1.856013506
0.136722015,0.142101477,0.208491279,0.209258987,0.19263421,0.248980279,0.273892792,0.785496666,0.152636324,0.59601808,0.644139437
0.174632539,0.268641431,0.194362283,0.18675172,0.231574665,0.29376701,0.227652876,0.596255905,0.55301186,0.567598496,0.362850396
0.147507175,0.129707101,0.148007349,0.169096843,0.154172278,0.215878948,0.229843261,0.737423124,0.147323858,0.19872227,0.686192347
0.702709032,0.644248969,0.449903363,1.013320932,0.53796128,0.5546644,0.438796919,0.60137991,1.308266477,1.529851494,2.354782262
0.169857033,0.231980731,0.202896078,0.234206316,0.270974904,0.24842105,0.262445027,1.87117913,0.325445137,0.425128129,0.573201471
0.244586342,0.257874878,0.249001418,0.287780016,0.218510798,0.309282245,0.358590973,0.510523161,0.235146164,0.80708943,0.58247436
0.178165028,0.192513287,0.196025281,0.207054697,0.216829392,0.181840887,0.278781795,0.712588847,0.325249016,0.48838547,0.758211042
0.276932168,0.274823131,0.326759099,0.400493335,0.234190101,0.614883801,0.274379745,1.626286841,0.603090595,0.416353842,1.557694994
0.503354385,0.50472635,0.39174793,0.433110269,0.18345054,0.588362289,0.643801075,0.093087247,1.126485077,1.045501629,1.049894331
0.25819057,0.204738861,0.291038744,0.158438782,0.207258194,0.3419561,0.331462699,0.7291986,0.321265542,0.85114518,0.284923247
0.161940667,0.181068587,0.175003649,0.230607095,0.288267643,0.321176295,0.259616338,0.652688528,0.399371987,0.717197064,0.674316643
